"event_id","time_interval","district","location1","location2","location3","link"
"activist_193",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"深水埗區","欽州街、荔枝角道",NA,NA,"https://t.me/weatherjj/2716,https://t.me/cusunews/2927,https://t.me/hk926/1247,https://t.me/hk926/1253,https://t.me/antiextraditionverifiednews/1237,https://t.me/antiextraditionverifiednews/1238,https://t.me/antiextraditionverifiednews/1241,https://t.me/realtimenewsbroadcasts/4364,https://t.me/realtimenewsbroadcasts/4367,https://t.me/frontlinelive/4786,https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153,https://t.me/ReclaimHungTo/2166,https://t.me/ReclaimHungTo/2169,https://t.me/cityuchannel/3053"
"activist_194",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"深水埗區","欽州街、元州街",NA,NA,"https://t.me/weatherjj/2716,https://t.me/cusunews/2927,https://t.me/hk926/1247,https://t.me/hk926/1253,https://t.me/antiextraditionverifiednews/1237,https://t.me/antiextraditionverifiednews/1238,https://t.me/antiextraditionverifiednews/1241,https://t.me/realtimenewsbroadcasts/4364,https://t.me/realtimenewsbroadcasts/4367,https://t.me/frontlinelive/4786,https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153,https://t.me/ReclaimHungTo/2166,https://t.me/ReclaimHungTo/2169,https://t.me/cityuchannel/3053"
"activist_195",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"東區","英皇道",NA,NA,"https://t.me/hktgb/8135,https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117"
"activist_196",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"油尖旺區","旺角警署","聯合廣場","彌敦道、太子道西","https://t.me/hktgb/8147,https://t.me/hktgb/8148,https://t.me/localpresshk/2233,https://t.me/hk926/1253,https://t.me/antiextraditionverifiednews/1240,https://t.me/antiextraditionverifiednews/1241,https://t.me/realtimenewsbroadcasts/4383,https://t.me/realtimenewsbroadcasts/4399,https://t.me/realtimenewsbroadcasts/4402,https://t.me/realtimenewsbroadcasts/4410,https://t.me/realtimenewsbroadcasts/4411,https://t.me/frontlinelive/4830,https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/CivilHumanRightsFront/902,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153,https://t.me/ReclaimHungTo/2166,https://t.me/ReclaimHungTo/2169,https://t.me/poly9999999/4306"
"activist_197",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"油尖旺區","始創中心","荔枝角道、彌敦道","彌敦道、旺角道","https://t.me/hktgb/8147,https://t.me/hktgb/8148,https://t.me/localpresshk/2233,https://t.me/hk926/1253,https://t.me/antiextraditionverifiednews/1240,https://t.me/antiextraditionverifiednews/1241,https://t.me/realtimenewsbroadcasts/4383,https://t.me/realtimenewsbroadcasts/4399,https://t.me/realtimenewsbroadcasts/4402,https://t.me/realtimenewsbroadcasts/4410,https://t.me/realtimenewsbroadcasts/4411,https://t.me/frontlinelive/4830,https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/CivilHumanRightsFront/902,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153,https://t.me/ReclaimHungTo/2166,https://t.me/ReclaimHungTo/2169,https://t.me/poly9999999/4306"
"activist_198",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"油尖旺區","荔枝角道、太子道西",NA,NA,"https://t.me/hktgb/8147,https://t.me/hktgb/8148,https://t.me/localpresshk/2233,https://t.me/hk926/1253,https://t.me/antiextraditionverifiednews/1240,https://t.me/antiextraditionverifiednews/1241,https://t.me/realtimenewsbroadcasts/4383,https://t.me/realtimenewsbroadcasts/4399,https://t.me/realtimenewsbroadcasts/4402,https://t.me/realtimenewsbroadcasts/4410,https://t.me/realtimenewsbroadcasts/4411,https://t.me/frontlinelive/4830,https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/CivilHumanRightsFront/902,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153,https://t.me/ReclaimHungTo/2166,https://t.me/ReclaimHungTo/2169,https://t.me/poly9999999/4306"
"activist_199",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"黃大仙區","黃大仙",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093"
"activist_200",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"觀塘區","觀塘警署",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127"
"activist_201",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"西貢區","新都城",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140"
"activist_202",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"沙田區","沙田警署",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117"
"activist_203",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"大埔區","大埔",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/frontlinelive/4847,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127,https://t.me/ReclaimHungTo/2137,https://t.me/ReclaimHungTo/2140,https://t.me/ReclaimHungTo/2148,https://t.me/ReclaimHungTo/2153"
"activist_204",2019-08-06 00:00:00 HKT--2019-08-06 01:59:59 HKT,"荃灣區","眾安街",NA,NA,"https://t.me/frontlinelive/4832,https://t.me/ReclaimHungTo/2086,https://t.me/ReclaimHungTo/2093,https://t.me/ReclaimHungTo/2099,https://t.me/ReclaimHungTo/2117,https://t.me/ReclaimHungTo/2127"
"activist_205",2019-08-06 22:00:00 HKT--2019-08-06 23:59:59 HKT,"深水埗區","深水埗警署","西九龍中心",NA,"https://t.me/antielabfactchecking/426,https://t.me/cusunews/2960,https://t.me/cusunews/2961,https://t.me/cusunews/2962,https://t.me/hktgb/8376,https://t.me/DemosistoOfficial/1349,https://t.me/antiextraditionverifiednews/1252,https://t.me/antiextraditionverifiednews/1253,https://t.me/reminder612/10617,https://t.me/hknewchannel/966,https://t.me/realtimenewsbroadcasts/4498,https://t.me/canigosomeplacefun/1056,https://t.me/frontlinelive/4997,https://t.me/frontlinelive/5008,https://t.me/frontlinelive/5029,https://t.me/frontlinelive/5037,https://t.me/frontlinelive/5044,https://t.me/frontlinelive/5045,https://t.me/eduhknews/1052,https://t.me/eduhknews/1053,https://t.me/poly9999999/4323,https://t.me/youngspiration/1789,https://t.me/cityuchannel/3095"
"activist_206",2019-08-10 18:00:00 HKT--2019-08-10 19:59:59 HKT,"沙田區","大圍街市","大圍站",NA,"https://t.me/antielabfactchecking/431,https://t.me/cusunews/3023,https://t.me/windseasonhk/8051,https://t.me/windseasonhk/8054,https://t.me/windseasonhk/8067,https://t.me/antiextraditionverifiednews/1281,https://t.me/reminder612/10824,https://t.me/studentlocalism/1637,https://t.me/realtimenewsbroadcasts/4905,https://t.me/realtimenewsbroadcasts/4907,https://t.me/realtimenewsbroadcasts/4917,https://t.me/canigosomeplacefun/1317,https://t.me/canigosomeplacefun/1318,https://t.me/frontlinelive/5659,https://t.me/frontlinelive/5665,https://t.me/frontlinelive/5679,https://t.me/frontlinelive/5707,https://t.me/CivilHumanRightsFront/938,https://t.me/CivilHumanRightsFront/940,https://t.me/CivilHumanRightsFront/942,https://t.me/youngspiration/1859,https://t.me/ShatinCommons/302"
"activist_207",2019-08-10 18:00:00 HKT--2019-08-10 19:59:59 HKT,"沙田區","新翠邨",NA,NA,"https://t.me/antielabfactchecking/431,https://t.me/cusunews/3023,https://t.me/windseasonhk/8051,https://t.me/windseasonhk/8054,https://t.me/windseasonhk/8067,https://t.me/antiextraditionverifiednews/1281,https://t.me/reminder612/10824,https://t.me/studentlocalism/1637,https://t.me/realtimenewsbroadcasts/4905,https://t.me/realtimenewsbroadcasts/4907,https://t.me/realtimenewsbroadcasts/4917,https://t.me/canigosomeplacefun/1317,https://t.me/canigosomeplacefun/1318,https://t.me/frontlinelive/5659,https://t.me/frontlinelive/5665,https://t.me/frontlinelive/5679,https://t.me/frontlinelive/5707,https://t.me/CivilHumanRightsFront/938,https://t.me/CivilHumanRightsFront/940,https://t.me/CivilHumanRightsFront/942,https://t.me/youngspiration/1859,https://t.me/ShatinCommons/302"
"activist_208",2019-08-10 20:00:00 HKT--2019-08-10 21:59:59 HKT,"油尖旺區","尖沙咀警署","彌敦道、柯士甸道","彌敦道、山林道","https://t.me/antielabfactchecking/432,https://t.me/cusunews/3041,https://t.me/cusunews/3054,https://t.me/cusunews/3055,https://t.me/tko84/1918,https://t.me/windseasonhk/8104,https://t.me/windseasonhk/8107,https://t.me/windseasonhk/8108,https://t.me/islandalliance/1193,https://t.me/antiextraditionverifiednews/1286,https://t.me/antiextraditionverifiednews/1290,https://t.me/mosdefenders/2899,https://t.me/reminder612/10844,https://t.me/reminder612/10878,https://t.me/hknewchannel/1002,https://t.me/hknewchannel/1003,https://t.me/hknewchannel/1004,https://t.me/realtimenewsbroadcasts/4932,https://t.me/realtimenewsbroadcasts/4933,https://t.me/realtimenewsbroadcasts/4934,https://t.me/realtimenewsbroadcasts/4935,https://t.me/realtimenewsbroadcasts/4958,https://t.me/realtimenewsbroadcasts/4959,https://t.me/realtimenewsbroadcasts/4961,https://t.me/realtimenewsbroadcasts/4963,https://t.me/frontlinelive/5753,https://t.me/frontlinelive/5826,https://t.me/frontlinelive/5844,https://t.me/frontlinelive/5845,https://t.me/eduhknews/1129,https://t.me/eduhknews/1130,https://t.me/CivilHumanRightsFront/946,https://t.me/youngspiration/1875,https://t.me/youngspiration/1899"
"activist_209",2019-08-10 22:00:00 HKT--2019-08-10 23:59:59 HKT,"油尖旺區","尖沙咀警署",NA,NA,"https://t.me/cusunews/3058,https://t.me/windseasonhk/8178,https://t.me/windseasonhk/8183,https://t.me/windseasonhk/8191,https://t.me/windseasonhk/8203,https://t.me/windseasonhk/8211,https://t.me/antiextraditionverifiednews/1292,https://t.me/antiextraditionverifiednews/1295,https://t.me/mosdefenders/2936,https://t.me/mosdefenders/2937,https://t.me/realtimenewsbroadcasts/4971,https://t.me/realtimenewsbroadcasts/4975,https://t.me/realtimenewsbroadcasts/4977,https://t.me/realtimenewsbroadcasts/4981,https://t.me/youngspiration/1901"
"activist_210",2019-08-10 22:00:00 HKT--2019-08-10 23:59:59 HKT,"油尖旺區","尖沙咀彌敦道",NA,NA,"https://t.me/cusunews/3058,https://t.me/windseasonhk/8178,https://t.me/windseasonhk/8183,https://t.me/windseasonhk/8191,https://t.me/windseasonhk/8203,https://t.me/windseasonhk/8211,https://t.me/antiextraditionverifiednews/1292,https://t.me/antiextraditionverifiednews/1295,https://t.me/mosdefenders/2936,https://t.me/mosdefenders/2937,https://t.me/realtimenewsbroadcasts/4971,https://t.me/realtimenewsbroadcasts/4975,https://t.me/realtimenewsbroadcasts/4977,https://t.me/realtimenewsbroadcasts/4981,https://t.me/youngspiration/1901"
"activist_211",2019-08-11 16:00:00 HKT--2019-08-11 17:59:59 HKT,"深水埗區","長沙灣警署",NA,NA,"https://t.me/weatherjj/2950,https://t.me/antielabfactchecking/435,https://t.me/antielabfactchecking/436,https://t.me/antielabfactchecking/437,https://t.me/cusunews/3083,https://t.me/cusunews/3088,https://t.me/hktgb/9295,https://t.me/hktgb/9326,https://t.me/windseasonhk/8368,https://t.me/windseasonhk/8370,https://t.me/windseasonhk/8373,https://t.me/windseasonhk/8400,https://t.me/antiextraditionverifiednews/1302,https://t.me/antiextraditionverifiednews/1305,https://t.me/antiextraditionverifiednews/1306,https://t.me/antiextraditionverifiednews/1307,https://t.me/mosdefenders/3017,https://t.me/mosdefenders/3034,https://t.me/mosdefenders/3037,https://t.me/reminder612/11033,https://t.me/hknewchannel/1009,https://t.me/hknewchannel/1017,https://t.me/hknewchannel/1019,https://t.me/studentlocalism/1644,https://t.me/studentlocalism/1645,https://t.me/realtimenewsbroadcasts/5079,https://t.me/realtimenewsbroadcasts/5080,https://t.me/realtimenewsbroadcasts/5086,https://t.me/realtimenewsbroadcasts/5087,https://t.me/realtimenewsbroadcasts/5089,https://t.me/realtimenewsbroadcasts/5090,https://t.me/realtimenewsbroadcasts/5095,https://t.me/realtimenewsbroadcasts/5097,https://t.me/realtimenewsbroadcasts/5100,https://t.me/realtimenewsbroadcasts/5101,https://t.me/realtimenewsbroadcasts/5104,https://t.me/realtimenewsbroadcasts/5108,https://t.me/realtimenewsbroadcasts/5109,https://t.me/realtimenewsbroadcasts/5112,https://t.me/realtimenewsbroadcasts/5114,https://t.me/canigosomeplacefun/1449,https://t.me/canigosomeplacefun/1466,https://t.me/canigosomeplacefun/1469,https://t.me/frontlinelive/5998,https://t.me/frontlinelive/6047,https://t.me/frontlinelive/6071,https://t.me/CivilHumanRightsFront/952,https://t.me/youngspiration/1941,https://t.me/cityuchannel/3143"
"activist_212",2019-08-11 16:00:00 HKT--2019-08-11 17:59:59 HKT,"深水埗區","深水埗警署","西九龍中心","荔枝角道、欽州街","https://t.me/weatherjj/2950,https://t.me/antielabfactchecking/435,https://t.me/antielabfactchecking/436,https://t.me/antielabfactchecking/437,https://t.me/cusunews/3083,https://t.me/cusunews/3088,https://t.me/hktgb/9295,https://t.me/hktgb/9326,https://t.me/windseasonhk/8368,https://t.me/windseasonhk/8370,https://t.me/windseasonhk/8373,https://t.me/windseasonhk/8400,https://t.me/antiextraditionverifiednews/1302,https://t.me/antiextraditionverifiednews/1305,https://t.me/antiextraditionverifiednews/1306,https://t.me/antiextraditionverifiednews/1307,https://t.me/mosdefenders/3017,https://t.me/mosdefenders/3034,https://t.me/mosdefenders/3037,https://t.me/reminder612/11033,https://t.me/hknewchannel/1009,https://t.me/hknewchannel/1017,https://t.me/hknewchannel/1019,https://t.me/studentlocalism/1644,https://t.me/studentlocalism/1645,https://t.me/realtimenewsbroadcasts/5079,https://t.me/realtimenewsbroadcasts/5080,https://t.me/realtimenewsbroadcasts/5086,https://t.me/realtimenewsbroadcasts/5087,https://t.me/realtimenewsbroadcasts/5089,https://t.me/realtimenewsbroadcasts/5090,https://t.me/realtimenewsbroadcasts/5095,https://t.me/realtimenewsbroadcasts/5097,https://t.me/realtimenewsbroadcasts/5100,https://t.me/realtimenewsbroadcasts/5101,https://t.me/realtimenewsbroadcasts/5104,https://t.me/realtimenewsbroadcasts/5108,https://t.me/realtimenewsbroadcasts/5109,https://t.me/realtimenewsbroadcasts/5112,https://t.me/realtimenewsbroadcasts/5114,https://t.me/canigosomeplacefun/1449,https://t.me/canigosomeplacefun/1466,https://t.me/canigosomeplacefun/1469,https://t.me/frontlinelive/5998,https://t.me/frontlinelive/6047,https://t.me/frontlinelive/6071,https://t.me/CivilHumanRightsFront/952,https://t.me/youngspiration/1941,https://t.me/cityuchannel/3143"
"activist_213",2019-08-11 16:00:00 HKT--2019-08-11 17:59:59 HKT,"深水埗區","麗閣邨","荔枝角道、東京街",NA,"https://t.me/weatherjj/2950,https://t.me/antielabfactchecking/435,https://t.me/antielabfactchecking/436,https://t.me/antielabfactchecking/437,https://t.me/cusunews/3083,https://t.me/cusunews/3088,https://t.me/hktgb/9295,https://t.me/hktgb/9326,https://t.me/windseasonhk/8368,https://t.me/windseasonhk/8370,https://t.me/windseasonhk/8373,https://t.me/windseasonhk/8400,https://t.me/antiextraditionverifiednews/1302,https://t.me/antiextraditionverifiednews/1305,https://t.me/antiextraditionverifiednews/1306,https://t.me/antiextraditionverifiednews/1307,https://t.me/mosdefenders/3017,https://t.me/mosdefenders/3034,https://t.me/mosdefenders/3037,https://t.me/reminder612/11033,https://t.me/hknewchannel/1009,https://t.me/hknewchannel/1017,https://t.me/hknewchannel/1019,https://t.me/studentlocalism/1644,https://t.me/studentlocalism/1645,https://t.me/realtimenewsbroadcasts/5079,https://t.me/realtimenewsbroadcasts/5080,https://t.me/realtimenewsbroadcasts/5086,https://t.me/realtimenewsbroadcasts/5087,https://t.me/realtimenewsbroadcasts/5089,https://t.me/realtimenewsbroadcasts/5090,https://t.me/realtimenewsbroadcasts/5095,https://t.me/realtimenewsbroadcasts/5097,https://t.me/realtimenewsbroadcasts/5100,https://t.me/realtimenewsbroadcasts/5101,https://t.me/realtimenewsbroadcasts/5104,https://t.me/realtimenewsbroadcasts/5108,https://t.me/realtimenewsbroadcasts/5109,https://t.me/realtimenewsbroadcasts/5112,https://t.me/realtimenewsbroadcasts/5114,https://t.me/canigosomeplacefun/1449,https://t.me/canigosomeplacefun/1466,https://t.me/canigosomeplacefun/1469,https://t.me/frontlinelive/5998,https://t.me/frontlinelive/6047,https://t.me/frontlinelive/6071,https://t.me/CivilHumanRightsFront/952,https://t.me/youngspiration/1941,https://t.me/cityuchannel/3143"
"activist_214",2019-08-11 16:00:00 HKT--2019-08-11 17:59:59 HKT,"深水埗區","荔枝角道、桂林街","桂林街、基隆街","桂林街、大南街","https://t.me/weatherjj/2950,https://t.me/antielabfactchecking/435,https://t.me/antielabfactchecking/436,https://t.me/antielabfactchecking/437,https://t.me/cusunews/3083,https://t.me/cusunews/3088,https://t.me/hktgb/9295,https://t.me/hktgb/9326,https://t.me/windseasonhk/8368,https://t.me/windseasonhk/8370,https://t.me/windseasonhk/8373,https://t.me/windseasonhk/8400,https://t.me/antiextraditionverifiednews/1302,https://t.me/antiextraditionverifiednews/1305,https://t.me/antiextraditionverifiednews/1306,https://t.me/antiextraditionverifiednews/1307,https://t.me/mosdefenders/3017,https://t.me/mosdefenders/3034,https://t.me/mosdefenders/3037,https://t.me/reminder612/11033,https://t.me/hknewchannel/1009,https://t.me/hknewchannel/1017,https://t.me/hknewchannel/1019,https://t.me/studentlocalism/1644,https://t.me/studentlocalism/1645,https://t.me/realtimenewsbroadcasts/5079,https://t.me/realtimenewsbroadcasts/5080,https://t.me/realtimenewsbroadcasts/5086,https://t.me/realtimenewsbroadcasts/5087,https://t.me/realtimenewsbroadcasts/5089,https://t.me/realtimenewsbroadcasts/5090,https://t.me/realtimenewsbroadcasts/5095,https://t.me/realtimenewsbroadcasts/5097,https://t.me/realtimenewsbroadcasts/5100,https://t.me/realtimenewsbroadcasts/5101,https://t.me/realtimenewsbroadcasts/5104,https://t.me/realtimenewsbroadcasts/5108,https://t.me/realtimenewsbroadcasts/5109,https://t.me/realtimenewsbroadcasts/5112,https://t.me/realtimenewsbroadcasts/5114,https://t.me/canigosomeplacefun/1449,https://t.me/canigosomeplacefun/1466,https://t.me/canigosomeplacefun/1469,https://t.me/frontlinelive/5998,https://t.me/frontlinelive/6047,https://t.me/frontlinelive/6071,https://t.me/CivilHumanRightsFront/952,https://t.me/youngspiration/1941,https://t.me/cityuchannel/3143"
"activist_215",2019-08-11 16:00:00 HKT--2019-08-11 17:59:59 HKT,"油尖旺區","東京",NA,NA,"https://t.me/antiextraditionverifiednews/1306,https://t.me/frontlinelive/6071"
"activist_216",2019-08-11 18:00:00 HKT--2019-08-11 19:59:59 HKT,"油尖旺區","尖沙咀警署","彌敦道、柯士甸道","彌敦道、山林道","https://t.me/antielabfactchecking/439,https://t.me/hktgb/9357,https://t.me/hktgb/9366,https://t.me/hktgb/9372,https://t.me/hktgb/9377,https://t.me/hktgb/9384,https://t.me/hktgb/9426,https://t.me/localpresshk/2590,https://t.me/windseasonhk/8435,https://t.me/windseasonhk/8452,https://t.me/windseasonhk/8453,https://t.me/windseasonhk/8455,https://t.me/windseasonhk/8460,https://t.me/windseasonhk/8476,https://t.me/antiextraditionverifiednews/1311,https://t.me/antiextraditionverifiednews/1313,https://t.me/antiextraditionverifiednews/1315,https://t.me/reminder612/11074,https://t.me/hknewchannel/1020,https://t.me/hknewchannel/1024,https://t.me/hknewchannel/1026,https://t.me/studentlocalism/1650,https://t.me/realtimenewsbroadcasts/5142,https://t.me/realtimenewsbroadcasts/5145,https://t.me/realtimenewsbroadcasts/5150,https://t.me/realtimenewsbroadcasts/5157,https://t.me/realtimenewsbroadcasts/5173,https://t.me/realtimenewsbroadcasts/5174,https://t.me/canigosomeplacefun/1488,https://t.me/frontlinelive/6178,https://t.me/judgehk/1385,https://t.me/youngspiration/1960"
