"event_id","date","time","link","type","district","location1","location2","location3","location4","location5","location6","location7","location8","location9","location10","location11","location12","location13"
140,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","東區","香港殯儀館",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","灣仔區","稅務大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","灣仔區","銅鑼灣廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","荃灣區","愉景新城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","葵青區","青衣城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","葵青區","石蔭邨 石蔭商場","石蔭邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","葵青區","葵芳站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","葵青區","石籬二邨","石籬一邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","九龍城區","何文田站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","黃大仙區","樂富站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","黃大仙區","鳳德邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","北區","粉嶺站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","北區","上水站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","西貢區","尚德邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","觀塘區","啟田邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","油尖旺區","柯士甸道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","油尖旺區","豉油街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","油尖旺區","永星里",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/90,https://t.me/shojosupportchannel/91,https://t.me/shojosupportchannel/92,https://t.me/shojosupportchannel/93,https://t.me/shojosupportchannel/94","screening","離島區","東涌",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,2019-07-20,"18:00:00","https://t.me/shojosupportchannel/94","screening","深水埗區","美孚",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2019-07-21,"10:30:00","https://t.me/hkstandstrong_promo/1670,https://t.me/CivilHumanRightsFront/329,https://t.me/CivilHumanRightsFront/331,https://t.me/antielabfactchecking/299,https://t.me/antielabfactchecking/302","assembly","中西區","政府總部",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2019-07-21,"19:30:00","https://t.me/hkstandstrong_promo/1670,https://t.me/CivilHumanRightsFront/329,https://t.me/CivilHumanRightsFront/331,https://t.me/antielabfactchecking/299,https://t.me/antielabfactchecking/302","assembly","中西區","金鐘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2019-07-21,"21:00:00","https://t.me/hkstandstrong_promo/1670,https://t.me/CivilHumanRightsFront/329,https://t.me/CivilHumanRightsFront/331,https://t.me/antielabfactchecking/299,https://t.me/antielabfactchecking/302","assembly","中西區","金鐘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,2019-07-21,"07:30:00","https://t.me/hkstandstrong_promo/1670,https://t.me/CivilHumanRightsFront/329,https://t.me/CivilHumanRightsFront/331,https://t.me/antielabfactchecking/299,https://t.me/antielabfactchecking/302","assembly","中西區","金鐘",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,2019-07-21,"10:30:00","https://t.me/hkstandstrong_promo/1670","assembly","灣仔區","胡忠大廈",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,2019-07-21,"13:30:00","https://t.me/CivilHumanRightsFront/372,https://t.me/cusunews/1810,https://t.me/antiextraditionverifiednews/840","march","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,2019-07-21,"14:30:00","https://t.me/CivilHumanRightsFront/372,https://t.me/cusunews/1810,https://t.me/antiextraditionverifiednews/840","march","灣仔區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,2019-07-21,"15:00:00","https://t.me/CivilHumanRightsFront/354","assembly","中西區,灣仔區","終審法院","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2019-07-21,"15:30:00","https://t.me/antielabfactchecking/299,https://t.me/antielabfactchecking/302","assembly","灣仔區,東區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2019-07-26,"23:59:00","https://t.me/reminder612/7491,https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,2019-07-26,"13:00:00","https://t.me/reminder612/7491,https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,2019-07-26,"16:00:00","https://t.me/reminder612/7491,https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,2019-07-26,"17:00:00","https://t.me/cusunews/2143","assembly","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,2019-07-27,"11:00:00","https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","assembly","屯門區","嶺南大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,2019-07-27,"11:00:00","https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","assembly","元朗區","元朗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,2019-07-27,"15:00:00","https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362","march","元朗區","元朗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2019-07-28,"15:00:00","https://t.me/sw728update/99,https://t.me/antielabfactchecking/362","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,2019-07-28,"16:30:00","https://t.me/sw728update/99,https://t.me/antielabfactchecking/362","assembly","中西區","科士街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,2019-07-28,"15:00:00","https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362,https://t.me/sw728update/34,https://t.me/poly9999999/2946,https://t.me/RebelAlliance/542","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,2019-07-28,"15:00:00","https://t.me/antielabfactchecking/359,https://t.me/antielabfactchecking/362,https://t.me/sw728update/34,https://t.me/poly9999999/2946,https://t.me/RebelAlliance/542","march","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,2019-07-28,"15:00:00","https://t.me/poly9999999/2946","march","元朗區","元朗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,2019-07-31,"09:00:00","https://t.me/RebelAlliance/578,https://t.me/antielabfactchecking/400","court","東區","東區法院大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,2019-08-01,"16:00:00","https://t.me/cusunews/2363","others","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,2019-08-01,"18:00:00","https://t.me/antielabfactchecking/401","assembly","沙田區","新城市廣場","沙田站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,2019-08-01,"18:00:00","https://t.me/antielabfactchecking/401","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,2019-08-02,"19:00:00","https://t.me/hkstandstrong_promo/3038,https://t.me/reminder612/8876,https://t.me/hkstandstrong_promo/3105,https://t.me/saveinghk/40,https://t.me/wearehkgovcivilservants/82,https://t.me/antielabfactchecking/400,https://t.me/antielabfactchecking/401","assembly","中西區","遮打花園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,2019-08-02,"23:00:00","https://t.me/hkstandstrong_promo/3038,https://t.me/reminder612/8876,https://t.me/hkstandstrong_promo/3105,https://t.me/saveinghk/40,https://t.me/wearehkgovcivilservants/82,https://t.me/antielabfactchecking/400,https://t.me/antielabfactchecking/401","assembly","中西區","香港站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,2019-08-02,"17:00:00","https://t.me/hkstandstrong_promo/3038,https://t.me/reminder612/8876,https://t.me/hkstandstrong_promo/3105,https://t.me/saveinghk/40,https://t.me/wearehkgovcivilservants/82,https://t.me/antielabfactchecking/400,https://t.me/antielabfactchecking/401","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,2019-08-03,"15:00:00","https://t.me/antielabfactchecking/401","assembly","油尖旺區","晏架街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,2019-08-04,"14:30:00","https://t.me/antielabfactchecking/362,https://t.me/antielabfactchecking/401,https://t.me/antielabfactchecking/417","assembly","西貢區","寶翠公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2019-08-04,"16:30:00","https://t.me/antielabfactchecking/362","march","中西區","科士街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,2019-08-04,"16:30:00","https://t.me/antielabfactchecking/362,https://t.me/antielabfactchecking/401,https://t.me/judgehk/1010","assembly","中西區","科士街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","strike","油尖旺區","旺角",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,2019-08-05,"12:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/cusunews/2702,https://t.me/antielabfactchecking/417","assembly","油尖旺區","旺角",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,2019-08-05,"15:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/cusunews/2702,https://t.me/antielabfactchecking/417","assembly","油尖旺區","旺角",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","strike","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2019-08-05,"13:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/401,https://t.me/antielabfactchecking/417","assembly","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,2019-08-05,"07:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/401,https://t.me/antielabfactchecking/417","assembly","黃大仙區","鑽石山站",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","strike","沙田區","沙田",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","others","沙田區","沙田",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,2019-08-05,"13:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/417","assembly","沙田區","大會堂","沙田大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","others","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,2019-08-05,"13:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/417","assembly","大埔區","大埔",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","others","荃灣區","荃灣公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,2019-08-05,"13:00:00","https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/417","assembly","荃灣區","荃灣公園","大會堂",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,2019-08-05,"13:00:00","https://t.me/saveinghk/311,https://t.me/saveinghk/337,https://t.me/saveinghk/341,https://t.me/saveinghk/346,https://t.me/saveinghk/347,https://t.me/saveinghk/359,https://t.me/saveinghk/367,https://t.me/saveinghk/368,https://t.me/saveinghk/378","others","屯門區","屯門",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,2019-08-05,"13:00:00","https://t.me/saveinghk/368,https://t.me/saveinghk/450,https://t.me/saveinghk/540,https://t.me/antielabfactchecking/417","assembly","屯門區","屯門",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,2019-08-05,"12:00:00","https://t.me/cusunews/2702,https://t.me/antielabfactchecking/417","assembly","離島區","迪士尼樂園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,2019-08-05,"12:00:00","https://t.me/cusunews/2702,https://t.me/antielabfactchecking/417","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,2019-08-05,"17:00:00","https://t.me/antielabfactchecking/401","assembly","中西區","愛丁堡廣場",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,2019-08-05,"07:00:00","https://t.me/antielabfactchecking/401,https://t.me/antielabfactchecking/417","assembly","東區","炮台山",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,2019-08-05,"07:00:00","https://t.me/antielabfactchecking/401,https://t.me/antielabfactchecking/417","assembly","葵青區","荔景",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,2019-08-07,"11:00:00","https://t.me/revenuetower87/5,https://t.me/antielabfactchecking/427","others","灣仔區","稅務大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,2019-08-09,"13:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,2019-08-09,"20:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/429","assembly","沙田區","沙田娛樂城",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,2019-08-09,"20:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/429","assembly","中西區","黃大仙下邨 二區 龍輝樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,2019-08-09,"23:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/429","assembly","中西區","政府總部",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,2019-08-09,"20:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/429","assembly","黃大仙區","龍輝樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,2019-08-09,"12:00:00","https://t.me/antiextraditionverifiednews/1261","assembly","大埔區","廣福邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,2019-08-10,"10:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","中西區","政府總部",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,2019-08-10,"14:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","大埔區","廣福邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,2019-08-10,"12:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","大埔區","廣福邨",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,2019-08-10,"10:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","大埔區","運頭角里",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,2019-08-10,"14:00:00","https://t.me/antiextraditionverifiednews/1261","assembly","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,2019-08-10,"10:00:00","https://t.me/antielabfactchecking/429","assembly","黃大仙區","黃大仙",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,2019-08-10,"13:00:00","https://t.me/antiextraditionverifiednews/1261","assembly","灣仔區,東區","維多利亞公園",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,2019-08-10,"10:00:00","https://t.me/antielabfactchecking/427","assembly","沙田區","香港中文大學",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,2019-08-11,"13:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","灣仔區,東區","維多利亞公園","北角渣華道",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,2019-08-11,"15:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","深水埗區","深水埗運動場","深水埗楓樹街",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2019-08-11,"13:00:00","https://t.me/antiextraditionverifiednews/1261,https://t.me/antielabfactchecking/427,https://t.me/antielabfactchecking/429","assembly","深水埗區","深水埗",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2019-08-12,"12:00:00","https://t.me/revenuetower87/32","others","灣仔區","稅務大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,2019-08-12,"12:00:00","https://t.me/antielabfactchecking/452","assembly","灣仔區","稅務大樓",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2019-08-12,"13:00:00","https://t.me/antielabfactchecking/452,https://t.me/reminder612/11380","assembly","離島區","香港國際機場地面運輸中心",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
